npsn_isian;nama_isian;Jenjang;alamat_jalan;nama_dusun;desa_kelurahan;kecamatan;kabupaten;provinsi;lintang;bujur;latitude;longitude;nama_google;url;isna
69939921;UPTD SD NEGERI 158496 PONDOK BATU;SD Sederajat;Jl. Pendidikan ;Pondok Batu;PONDOK BATU;Kec. Sarudik;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.721.400.000.000;98.800.800.000.000;;;;;1
10209830;UPT SDN 060954;SD Sederajat;Jl. Kapten Rahmad Buddin;-;T E R J U N;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;3.715.800.000.000;98.632.500.000.000;;;;;1
10209829;UPT SDN 060955;SD Sederajat;Jl. Titi Pahlawan Pasar V Gang Pinang;-;Paya Pasir;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;3.711.900.000.000;98.660.400.000.000;;;;;1
10209803;UPT SDN 064016;SD Sederajat;Jl.bilal Ujung;-;Pulo Brayan Darat I;Kec. Medan Timur;Kota Medan;Prov. Sumatera Utara;3.621.400.000.000;98.690.000.000.000;;;;;1
10209802;UPT SDN 064018;SD Sederajat;Jl. Balam;-;Sei Sikambing B;Kec. Medan Sunggal;Kota Medan;Prov. Sumatera Utara;3.582.900.000.000;98.627.600.000.000;;;;;1
10220806;UPT SDN 065853;SD Sederajat;Jl.tanggul Bongkar 9;-;Tegal Sari Mandala Ii;Kec. Medan Denai;Kota Medan;Prov. Sumatera Utara;3.583.200.000.000;98.720.900.000.000;;;;;1
10257431;UPT SDN 066435;SD Sederajat;Jl. Marelan IX Gg. Pendidikan ;Tanah Enam Ratus;Tanah Enam Ratus;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;3.687.600.000.000;98.652.900.000.000;;;;;1
10210152;UPT SDN 067251;SD Sederajat;JL. PLATINA I LINK XI;-;Titi Papan;Kec. Medan Deli;Kota Medan;Prov. Sumatera Utara;3.686.000.000.000;98.674.100.000.000;;;;;1
10220845;UPT SDN 067260;SD Sederajat;Jl. M. Basir Kebun Bundar;-;Rengas Pulau;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;3.708.300.000.000;98.671.800.000.000;;;;;1
69798374;TK SBB AL-IKHLAS;PAUD Sederajat;Gampong Reudeup Kecamatan Lhoksukon Kabupaten Aceh Utara;DAYAH;Reudeup;Kec. Lhoksukon;Kab. Aceh Utara;Prov. Aceh;5.040.600.000.000;97.324.600.000.000;;;;;1
69798380;TK SBB AL-IKHLAS;PAUD Sederajat;Gampong Kuala Cangkoy  Kecamatan Lapang Kabupaten Aceh Utara;Tgk cek;Kuala Cangkoi;Kec. Lapang;Kab. Aceh Utara;Prov. Aceh;5.171.400.000.000;97.295.600.000.000;;;;;1
69798374;TK SBB AL-IKHLAS;PAUD Sederajat;Gampong Reudeup Kecamatan Lhoksukon Kabupaten Aceh Utara;DAYAH;Reudeup;Kec. Lhoksukon;Kab. Aceh Utara;Prov. Aceh;5.040.600.000.000;97.324.600.000.000;;;;;1
69798380;TK SBB AL-IKHLAS;PAUD Sederajat;Gampong Kuala Cangkoy  Kecamatan Lapang Kabupaten Aceh Utara;Tgk cek;Kuala Cangkoi;Kec. Lapang;Kab. Aceh Utara;Prov. Aceh;5.171.400.000.000;97.295.600.000.000;;;;;1
69798257;TK SBB BABUL ISLAM;PAUD Sederajat;Gampong Riseh Teungoh Kecamatan Sawang Kabupaten Aceh Utara;COT TIMU;Riseh Teungoh;Kec. Sawang;Kab. Aceh Utara;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69798176;TK SBB MIFTAHUL JANNAH;PAUD Sederajat;Dusun Mesjid Gampong Blang Kecamatan Syamtalira Aron;-;Blang;Kec. Syamtalira Aron;Kab. Aceh Utara;Prov. Aceh;5.106.800.000.000;97.229.900.000.000;;;;;1
69798239;TK SBB RAUZATUL RAIHAN;PAUD Sederajat;Gampong Ujong Baroh Beureughang Kecamatan Tanah Luas Kabupaten Aceh Utara;-;Ujong Baroh Beureghang;Kec. Tanah Luas;Kab. Aceh Utara;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69798314;TK SBB TUMBUH KEMBANG;PAUD Sederajat;Gampong Teupin Bayu Kecamatan Tanah Jambo Aye Kabupaten Aceh Utara;-;Teupin Bayu;Kec. Tanah Jambo Aye;Kab. Aceh Utara;Prov. Aceh;5.138.544.000.000;97.464.438.400.000;;;;;1
10206433;UPTD SD NEGERI 157626 SIPAKPAHI HUTARI;SD Sederajat;Hutari Desa Sipakpahi;Dusun II Parsattian;Sipakpahi;Kec. Pasaribu Tobing;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.023.900.000.000;98.606.500.000.000;;;;;1
10206568;UPTD SD NEGERI 157915 PARGARINGAN 2;SD Sederajat;Pargaringan;-;Pargaringan;Kec. Kolang;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.943.900.000.000;98.715.000.000.000;;;;;1
10206573;UPTD SD NEGERI 158462 SIDALING 2;SD Sederajat;Sidaling;Desa Sidaling;Sidaling;Kec. Pasaribu Tobing;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.004.400.000.000;98.634.700.000.000;;;;;1
10259195;UPTD SD NEGERI 158467 LUMUT MAJU;SD Sederajat;Sihabolasan;Sihabolasan;Lumut Maju;Kec. Lumut;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.452.800.000.000;98.832.300.000.000;;;;;1
10257587;UPTD SD NEGERI 158468 LUMUT 5;SD Sederajat;Gunung Payung;Gunung Payung;Lumut;Kec. Lumut;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.555.800.000.000;98.896.100.000.000;;;;;1
10206591;UPTD SD NEGERI 158494 MAKARTI NAULI;SD Sederajat;Makarti Nauli;Dusun II;Makarti Nauli;Kec. Kolang;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.805.900.000.000;98.680.500.000.000;;;;;1
10212102;UPTD SD NEGERI 158505 TUKKA;SD Sederajat;Pasar Tukka;Tukka;Tukka;Kec. Tukka;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.687.000.000.000;98.867.200.000.000;;;;;1
69883622;UPTD SMP NEGERI 3 PANDAN;SMP Sederajat;JL. KOL. BANGUN SIREGAR (AMD) SITIO-TIO;Sitio-tio Hilir;AEK SITIO-TIO;Kec. Pandan;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.674.100.000.000;98.845.800.000.000;;;;;1
10210153;UPT SDN 067250;SD Sederajat;Jl. Mangaan I Gang Amal 1;-;Mabar Hilir;Kec. Medan Deli;Kota Medan;Prov. Sumatera Utara;3.654.800.000.000;98.683.400.000.000;;;;;1
10210991;UPT SMP N 40 Medan;SMP Sederajat;Jln.klambir Lima Gg.samirujuk;-;Tanjung Gusta;Kec. Medan Helvetia;Kota Medan;Prov. Sumatera Utara;3.610.331.000.000;98.652.668.000.000;;;;;1
10210965;UPT SMP Negeri 16 Medan;SMP Sederajat;Jl.Karya II No.3;Karang Berombak;Karang Berombak;Kec. Medan Barat;Kota Medan;Prov. Sumatera Utara;3.614.800.000.000;98.666.900.000.000;;;;;1
10210988;UPT SMP NEGERI 38 MEDAN;SMP Sederajat;Jl.Marelan VII No.99;-;T E R J U N;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;3.722.600.000.000;98.659.900.000.000;;;;;1
10206600;UPTD SD NEGERI 152983 HUTANABOLON 1;SD Sederajat;Hutanabolon;HUTANABOLON;Hutanabolon;Kec. Tukka;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.621.400.000.000;98.877.400.000.000;;;;;1
10206640;UPTD SD NEGERI 152999 UNTEMUNGKUR 1A;SD Sederajat;Untemungkur I;Untemungkur 1A Kec. Kolang;Unte Mungkur Iv;Kec. Kolang;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.870.200.000.000;98.648.100.000.000;;;;;1
10206642;UPTD SD NEGERI 153001 KOLANG NAULI 2;SD Sederajat;KOLANG NAULI;LOBU HARAMBIR;Kolang Nauli;Kec. Kolang;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.894.500.000.000;98.653.300.000.000;;;;;1
10206631;UPTD SD NEGERI 153013 DOLOK PANTIS;SD Sederajat;Dolok Pantis;Pancur Natolu;Dolok Pantis;Kec. Sorkam;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.937.600.000.000;98.670.900.000.000;;;;;1
10210148;UPT SDN 067265;SD Sederajat;Jl. Batang Kilat;SEI MATI;Sei Mati;Kec. Medan Labuhan;Kota Medan;Prov. Sumatera Utara;3.719.100.000.000;98.681.600.000.000;;;;;1
10209903;UPT SDN 067952;SD Sederajat;Jl Karya Bersama;Pangkalan Mansyur;Pangkalan Masyhur;Kec. Medan Johor;Kota Medan;Prov. Sumatera Utara;3.530.000.000.000;98.680.000.000.000;;;;;1
10210166;UPT SDN 068003;SD Sederajat;Jl.Kayu Manis;-;M A N G G A;Kec. Medan Tuntungan;Kota Medan;Prov. Sumatera Utara;3.559.600.000.000;98.616.900.000.000;;;;;1
10261258;UPT SMP NEGERI 030 PURBA BARINGIN;SMP Sederajat;Purba Baringin;PURBA BARINGIN;Purba Baringin;Kec. Pakkat;Kab. Humbang Hasundutan;Prov. Sumatera Utara;2.145.000.000.000;98.514.600.000.000;;;;;1
10210942;UPT SMP NEGERI 23 MEDAN;SMP Sederajat;Jl. Raya Medan Tenggara Ujung;-;B I N J A I;Kec. Medan Denai;Kota Medan;Prov. Sumatera Utara;3.568.500.000.000;98.719.800.000.000;;;;;1
10210943;UPT SMP NEGERI 24 MEDAN;SMP Sederajat;Jln. Bangunan/Metal Tanjung Mulia Medan;-;Tanjung Mulia;Kec. Medan Deli;Kota Medan;Prov. Sumatera Utara;3.666.500.000.000;98.687.400.000.000;;;;;1
10210983;UPT SMP NEGERI 9 MEDAN;SMP Sederajat;Jl. TB Simatupang No.118 Medan;-;Sunggal;Kec. Medan Sunggal;Kota Medan;Prov. Sumatera Utara;3.579.400.000.000;98.621.500.000.000;;;;;1
10200154;UPT SPF SD NEGERI 106800;SD Sederajat;Jl.ZAINAL ABIDIN DSN II HAMPARAN PERAK;DUSUN II;Hamparan Perak;Kec. Hamparan Perak;Kab. Deli Serdang;Prov. Sumatera Utara;3.783.700.000.000;98.670.400.000.000;;;;;1
69940453;TKS BUNDA;PAUD Sederajat;Gampong Matang Maneh Kecamatan Tanah Jambo Aye;MATANG MANEH;Matang Maneh;Kec. Tanah Jambo Aye;Kab. Aceh Utara;Prov. Aceh;5.085.754.200.000;97.466.591.300.000;;;;;1
69798231;TKS GEUNASEH MA;PAUD Sederajat;MEDAN - BANDA ACEH;Lancang Barat;LANCANG BARAT;Kec. Dewantara;Kab. Aceh Utara;Prov. Aceh;5.253.485.900.000;96.968.814.800.000;;;;;1
69798285;TKS HARAPAN BUNDA;PAUD Sederajat;-;KEUDE KEBON;Alue Bungkoh;Kec. Pirak Timu;Kab. Aceh Utara;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69873888;TKS HARAPAN BUNDA;PAUD Sederajat;Gampong Panigah Kecamatan Muara Batu Kabupaten Aceh Utara;TGK. DI KUPULA;Panigah;Kec. Muara Batu;Kab. Aceh Utara;Prov. Aceh;5.234.577.800.000;96.944.112.200.000;;;;;1
69798285;TKS HARAPAN BUNDA;PAUD Sederajat;-;KEUDE KEBON;Alue Bungkoh;Kec. Pirak Timu;Kab. Aceh Utara;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
69873888;TKS HARAPAN BUNDA;PAUD Sederajat;Gampong Panigah Kecamatan Muara Batu Kabupaten Aceh Utara;TGK. DI KUPULA;Panigah;Kec. Muara Batu;Kab. Aceh Utara;Prov. Aceh;5.234.577.800.000;96.944.112.200.000;;;;;1
69934246;TKS IT ANANDA;PAUD Sederajat;Jalan Takengon-Bireuen Pante Raya;BANJAR DUA;Lut Kucak;Kec. Wih Pesam;Kab. Bener Meriah;Prov. Aceh;4.721.566.000.000;96.808.736.000.000;;;;;1
69798145;TKS MUTA ALIMIN;PAUD Sederajat;Gampong Bungong Kecamatan Syamtalira Bayu Kabupaten Aceh Utara;TEUNGOH;Bungong;Kec. Syamtalira Bayu;Kab. Aceh Utara;Prov. Aceh;5.124.928.700.000;97.188.844.500.000;;;;;1
10212112;UPTD SD NEGERI 158501 SIBULUAN;SD Sederajat;Sibuluan;Sibuluan Nalambok;Sibuluan Nalambok;Kec. Sarudik;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.710.900.000.000;98.819.100.000.000;;;;;1
10212101;UPTD SD NEGERI 158506 TUKKA;SD Sederajat;Tukka;-;Tukka;Kec. Tukka;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.707.800.000.000;98.828.700.000.000;;;;;1
10206536;UPTD SMP NEGERI 1 BARUS UTARA;SMP Sederajat;Jl. Cornel Simanjuntak No. 10 ;Jl. Cornel SImanjuntak No.10 Sihorbo Kecamatan Barus Utara;Sihorbo;Kec. Barus Utara;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.053.800.000.000;98.407.300.000.000;;;;;1
10206542;UPTD SMP NEGERI 1 SORKAM;SMP Sederajat;Jl Sibolga Barus Km 30;Pargarutan;Gonting Mahe;Kec. Sorkam;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.916.500.000.000;98.587.800.000.000;;;;;1
69762754;UPTD SMP NEGERI 3 TAPIAN NAULI;SMP Sederajat;Jl. gereja Mela 2;Dusun II Mela 2;Mela Ii;Kec. Tapian Nauli;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.766.433.700.000;98.768.482.800.000;;;;;1
10107707;UPTD SPF SD Negeri Kilangan;SD Sederajat;Kilangan;Kilangan;Kilangan;Kec. Singkil;Kab. Aceh Singkil;Prov. Aceh;2.286.300.000.000;97.778.200.000.000;;;;;1
10104143;UPTD SPF SD Negeri Lae Riman;SD Sederajat;Lae Riman;Lae Riman;Lae Riman;Kec. Simpang Kanan;Kab. Aceh Singkil;Prov. Aceh;2.453.060.000.000;98.029.702.000.000;;;;;1
10107743;UPTD SPF SD Negeri Ujung Bawang;SD Sederajat;Jalan Raya Singkil-Rimo Km 5;Teladan Makmur;Ujung Bawang;Kec. Singkil;Kab. Aceh Singkil;Prov. Aceh;2.297.900.000.000;97.844.600.000.000;;;;;1
10220847;UPT SDN 067262;SD Sederajat;Jl.TITI PAHLAWAN GG.PRINGGAN;Paya Pasir;Paya Pasir;Kec. Medan Marelan;Kota Medan;Prov. Sumatera Utara;3.718.200.000.000;98.656.900.000.000;;;;;1
10210156;UPT SDN 067269;SD Sederajat;Jl. Rawe III;-;Tangkahan;Kec. Medan Labuhan;Kota Medan;Prov. Sumatera Utara;3.680.500.000.000;98.691.300.000.000;;;;;1
10210165;UPT SDN 068004;SD Sederajat;Jl.sawit I;-;M A N G G A;Kec. Medan Tuntungan;Kota Medan;Prov. Sumatera Utara;3.520.900.000.000;98.633.900.000.000;;;;;1
10210160;UPT SDN 068073;SD Sederajat;Jl. Pendidikan;TANJUNG MULIA;Tanjung Mulia;Kec. Medan Deli;Kota Medan;Prov. Sumatera Utara;3.640.600.000.000;98.690.700.000.000;;;;;1
10259350;UPT SDN 068426;SD Sederajat;Jl. Chaidir No. 03;-;Nelayan Indah;Kec. Medan Labuhan;Kota Medan;Prov. Sumatera Utara;3.767.300.000.000;98.696.000.000.000;;;;;1
10302632;UPT SDN 11 BUNGO TANJUANG;SD Sederajat;Jorong haru;Haru;BUNGO TANJUNG;Kec. Batipuh;Kab. Tanah Datar;Prov. Sumatera Barat;-0.501700000000;100.483.200.000.000;;;;;1
10258706;UPT SDN 161 KARYA PAKKAT;SD Sederajat;Napaparira;SIBANBANON;Karya;Kec. Pakkat;Kab. Humbang Hasundutan;Prov. Sumatera Utara;2.151.900.000.000;98.533.400.000.000;;;;;1
10210958;UPT SMP NEGERI 1 MEDAN;SMP Sederajat;Jln Bunga Asoka No 6 Medan;-;Asam Kumbang;Kec. Medan Selayang;Kota Medan;Prov. Sumatera Utara;3.551.800.000.000;98.626.200.000.000;;;;;1
10200240;UPT SPF SD NEGERI 105277;SD Sederajat;Jl. Besar Protokol No. 63 Desa Hamparan Perak;III;Hamparan Perak;Kec. Hamparan Perak;Kab. Deli Serdang;Prov. Sumatera Utara;3.783.700.000.000;98.555.100.000.000;;;;;1
69976892;TK SHOHIBUL QURAN;PAUD Sederajat;Jl. KH Dewantarano 165;Tanah Garam;Tanah Garam;Kec. Lubuk Sikarah;Kota Solok;Prov. Sumatera Barat;-0.788000000000;100.642.900.000.000;;;;;1
69868105;TK SIRAJUL HUDA;PAUD Sederajat;Jalan Kolonel Husen Yusuf;Dusun Panjo;Geulumpang Payong;Kec. Jeumpa;Kab. Bireuen;Prov. Aceh;5.208.800.000.000;96.670.500.000.000;;;;;1
69828583;TK SRIKANDI;PAUD Sederajat;JLN. SUKA MULIA II;SUKA MULIA II;Tenggulun;Kec. Tenggulun;Kab. Aceh Tamiang;Prov. Aceh;0.002700000000;-0.000100000000;;;;;1
69912963;TK SWASTA DIAN DESA;PAUD Sederajat;Gampong Buket Linteung Kecamatan Langkahan Kabupaten Aceh Utara;Teungoh;Buket Linteung;Kec. Langkahan;Kab. Aceh Utara;Prov. Aceh;4.897.582.100.000;97.472.356.000.000;;;;;1
69878898;Tk Swasta Menye Niate;PAUD Sederajat;Jalan Takengon - Bintang Kampung Genuren;GENUREN;Genuren;Kec. Bintang;Kab. Aceh Tengah;Prov. Aceh;4.598.533.000.000;96.996.236.000.000;;;;;1
69798159;TK SWASTA RAUDHATUL JANNAH;PAUD Sederajat;IRIGASI LANGKAHAN KM: 22 GEUDUMBAK;KEDAI;Geudumbak;Kec. Langkahan;Kab. Aceh Utara;Prov. Aceh;4.902.700.000.000;97.529.700.000.000;;;;;1
69811361;Tk Swasta Renggali;PAUD Sederajat;Jalan Takengon - Bireun Kampung Simpang Empat;UMAH OPAT;Simpang Empat;Kec. Bebesen;Kab. Aceh Tengah;Prov. Aceh;4.611.800.000.000;96.833.600.000.000;;;;;1
69828460;TK SYAKIRAH;PAUD Sederajat;BAKTI;Bakti;PURWODADI;Kec. Kejuruan Muda;Kab. Aceh Tamiang;Prov. Aceh;4.226.400.000.000;98.065.400.000.000;;;;;1
10309184;TK Syekh Muhammad Sidik;PAUD Sederajat;Jorong Sungai Taleh;sungai taleh;BARINGIN;Kec. Palembayan;Kab. Agam;Prov. Sumatera Barat;-0.219200000000;100.276.900.000.000;;;;;1
10260052;UPTD SMP NEGERI 3 SATU ATAP ANDAM DEWI;SMP Sederajat;Jl.Barus-Pakkat Km. 10;2;Sijungkang;Kec. Andam Dewi;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.107.800.000.000;98.408.500.000.000;;;;;1
69754016;UPTD SMP NEGERI 3 SATU ATAP LUMUT;SMP Sederajat;Desa Masundung;Masundung;Masundung;Kec. Lumut;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.556.000.000.000;98.936.600.000.000;;;;;1
69754772;UPTD SMP NEGERI 3 SATU ATAP PASARIBUTOBING;SMP Sederajat;Desa Sipakpahi;Desa Sipakpahi;Sipakpahi;Kec. Pasaribu Tobing;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.023.300.000.000;98.606.800.000.000;;;;;1
69964875;UPTD SMP NEGERI 4 LUMUT;SMP Sederajat;DS. LUMUT NAULI;III;Lumut Nauli;Kec. Lumut;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.461.700.000.000;98.879.700.000.000;;;;;1
10260167;UPTD SMP NEGERI 5 SATU ATAP KOLANG;SMP Sederajat;PARGARINGAN ;Desa Pargaringan;Pargaringan;Kec. Kolang;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.967.000.000.000;98.689.900.000.000;;;;;1
10111399;UPTD SPF PAUD NEGERI 1 SINGKIL;PAUD Sederajat;JLN PU PENGAIRAN LAMA;;Siti Ambia;Kec. Singkil;Kab. Aceh Singkil;Prov. Aceh;2.289.700.000.000;97.785.700.000.000;;;;;1
10111403;UPTD SPF PAUD NEGERI 2 SINGKIL;PAUD Sederajat;TERMINAL TERPADU KILANGAN;Kilangan;Kilangan;Kec. Singkil;Kab. Aceh Singkil;Prov. Aceh;2.285.410.400.000;97.772.047.300.000;;;;;1
10107683;UPTD SPF SD Negeri 1 Pasar;SD Sederajat;Jl. Merdeka No. 14;PASAR;Pasar Singkil;Kec. Singkil;Kab. Aceh Singkil;Prov. Aceh;2.283.600.000.000;97.790.900.000.000;;;;;1
10206645;UPTD SD NEGERI 153016 PARGARINGAN 1;SD Sederajat;HASANG;Pargaringan;Pargaringan;Kec. Sorkam;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.932.100.000.000;98.731.800.000.000;;;;;1
10206769;UPTD SD NEGERI 153022 MAKMUR;SD Sederajat;Parlabian Desa Makmur;DUSUN 2;Makmur;Kec. Pasaribu Tobing;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.988.500.000.000;98.590.500.000.000;;;;;1
10206765;UPTD SD NEGERI 153029 PADANG MASIANG 2;SD Sederajat;Padang Masiang;-;Padang Masiang;Kec. Barus;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.012.300.000.000;98.399.600.000.000;;;;;1
10206806;UPTD SD NEGERI 153051 PANANGGAHAN;SD Sederajat;Pananggahan;-;Pananggahan;Kec. Barus Utara;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.034.200.000.000;98.415.000.000.000;;;;;1
10206808;UPTD SD NEGERI 153053 UNTEBOANG 1;SD Sederajat;Unteboang;Unteboang;Unte Boang;Kec. Sosor Gadong;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.054.100.000.000;98.553.000.000.000;;;;;1
10206801;UPTD SD NEGERI 153058 SIANTAR CA 1;SD Sederajat;Siantar Ca;DUSUN 3 AEKROGAS;Siantar Ca;Kec. Sosor Gadong;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.980.000.000.000;98.521.100.000.000;;;;;1
10206800;UPTD SD NEGERI 153059 MUARA BOLAK 1;SD Sederajat;Muarabolak ;Dusun I Aek Sihim;Muara Bolak;Kec. Sosor Gadong;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.039.500.000.000;98.591.300.000.000;;;;;1
10206751;UPTD SD NEGERI 155681 SIPANGE 2;SD Sederajat;Sipange;SIBAGANDING;Sipange;Kec. Tukka;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.623.500.000.000;98.924.800.000.000;;;;;1
10206619;UPTD SD NEGERI 152978 SIBULUAN 1A;SD Sederajat;JL PADANG SIDEMPUAN KM 8,2 SIBULUAN INDAH;Sibuluan Indah;Sibuluan Indah;Kec. Pandan;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.699.100.000.000;98.820.600.000.000;;;;;1
10206599;UPTD SD NEGERI 152982 TUKKA 1B;SD Sederajat;Jln.Humala Tambunan No.- Tukka;-;Tukka;Kec. Tukka;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.614.700.000.000;98.872.500.000.000;;;;;1
10206638;UPTD SD NEGERI 152997 UNTEMUNGKUR 4A;SD Sederajat;Jl. Sibolga Barus Km 11;-;Unte Mungkur Iv;Kec. Kolang;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.844.400.000.000;98.698.600.000.000;;;;;1
10206632;UPTD SD NEGERI 153015 SIMARPINGGAN;SD Sederajat;Simarpinggan;Simarpinggan;Simarpinggan;Kec. Sorkam;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.918.800.000.000;98.710.900.000.000;;;;;1
10206774;UPTD SD NEGERI 153027 SIPEA0PEA 2;SD Sederajat;Sipea-pea;Sipeapea;Sipea Pea;Kec. Sorkam Barat;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.915.800.000.000;98.624.800.000.000;;;;;1
10220566;UPTD SD NEGERI 153062 HUTA TOMBAK;SD Sederajat;Huta Tombak;DESA HUTA TOMBAK;Huta Tombak;Kec. Sosor Gadong;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.035.600.000.000;98.552.700.000.000;;;;;1
10206779;UPTD SD NEGERI 153063 PATUPANGAN;SD Sederajat;Bukit Patupangan;BUKIT PATUPANGAN;Bukit Patupangan;Kec. Barus;Kab. Tapanuli Tengah;Prov. Sumatera Utara;2.024.100.000.000;98.416.100.000.000;;;;;1
10206705;UPTD SD NEGERI 153073 ANGGOLI 1;SD Sederajat;Jl. Muara desa Anggoli;-;Anggoli;Kec. Sibabangun;Kab. Tapanuli Tengah;Prov. Sumatera Utara;1.517.900.000.000;98.988.100.000.000;;;;;1
69798315;TPA SBB BULAN PURNAMA;PAUD Sederajat;Gampong Meunasah Pulo Kecamatan Sawang Kabupaten Aceh Utara;COT MAMPLAM;Meunasah Pulo;Kec. Sawang;Kab. Aceh Utara;Prov. Aceh;0.000000000000;0.000000000000;;;;;1
70042201;TPQ AL FIRDAUS;PAUD Sederajat;DUSUN III SEMORONDO DESA ALUR GADUNG;-;Alur Gadung;Kec. Sawit Seberang;Kab. Langkat;Prov. Sumatera Utara;0.000000000000;0.000000000000;;;;;1
10302658;UPT SDN 04 SUMPUR;SD Sederajat;Subarang Aie Taman, Sumpur;Subarang Aie Taman Sumpur;SUMPUR;Kec. Batipuh Selatan;Kab. Tanah Datar;Prov. Sumatera Barat;-0.528100000000;100.488.300.000.000;;;;;1
10302684;UPT SDN 04 TANJUNG;SD Sederajat;BALAI TABUH;BALAI TABUH;TANJUANG;Kec. Sungayang;Kab. Tanah Datar;Prov. Sumatera Barat;-0.398126700000;100.609.825.200.000;;;;;1
10210543;UPT SDN 060861;SD Sederajat;Jl.kantor;-;Pulo Brayan Bengkel Baru;Kec. Medan Timur;Kota Medan;Prov. Sumatera Utara;3.635.100.000.000;98.675.500.000.000;;;;;1
10210014;UPT SDN 060866;SD Sederajat;Jl Gunung Krakatau;-;Pulo Brayan Darat I;Kec. Medan Timur;Kota Medan;Prov. Sumatera Utara;3.629.300.000.000;98.670.700.000.000;;;;;1
10209818;UPT SDN 060922;SD Sederajat;Jl. Kemuning Tanjung Rejo;Tanjung Rejo;Tanjung Rejo;Kec. Medan Sunggal;Kota Medan;Prov. Sumatera Utara;3.569.000.000.000;98.643.900.000.000;;;;;1
10209809;UPT SDN 060947;SD Sederajat;Jl.kl.yos Sudarso;-;Tanjung Mulia;Kec. Medan Deli;Kota Medan;Prov. Sumatera Utara;3.638.500.000.000;98.663.400.000.000;;;;;1
10209782;UPT SDN 064005;SD Sederajat;Jl. Rawe VII;-;Tangkahan;Kec. Medan Labuhan;Kota Medan;Prov. Sumatera Utara;3.688.900.000.000;98.698.700.000.000;;;;;1
10107716;UPTD SPF SDN MUARA PEA SINGKIL UTARA;SD Sederajat;Jl. Singkil - Rimo;Dusun 3;Ketapang Indah;Kec. Singkil Utara;Kab. Aceh Singkil;Prov. Aceh;2.283.713.000.000;97.932.883.000.000;;;;;1
10107689;UPTD SPF SDN SUKA DAMAI;SD Sederajat;Jln. Singkil-Rimo Km 08 Kampong Suka Damai;MEKAR;Suka Damai;Kec. Singkil;Kab. Aceh Singkil;Prov. Aceh;2.281.400.000.000;97.863.700.000.000;;;;;1
10200240;UPT SPF SD NEGERI 105277;SD Sederajat;Jl. Besar Protokol No. 63 Desa Hamparan Perak;III;Hamparan Perak;Kec. Hamparan Perak;Kab. Deli Serdang;Prov. Sumatera Utara;3.783.700.000.000;98.555.100.000.000;;;;;1
10200240;UPT SPF SD NEGERI 105277;SD Sederajat;Jl. Besar Protokol No. 63 Desa Hamparan Perak;III;Hamparan Perak;Kec. Hamparan Perak;Kab. Deli Serdang;Prov. Sumatera Utara;3.783.700.000.000;98.555.100.000.000;;;;;1
